store_id,name,street,city,state,zip_code,phone,category
XWYDM,Irving Oil Corp,34352 Brennan Fall Apt. 768,Newbury,VT,5051,672.864.6902x317,"Breakfast & Cereal, Canned Goods & Soups, Deli, Meat & Seafood, Pet Care, Baby Care, Beverages, Bread & Bakery, Condiments & Spice & Bake, Cookies & Snacks & Candy, Dairy & Eggs & Cheese, Frozen Foods, Fruits & Vegetables, Grains & Pasta & Sides, Paper & Cleaning & Home, Personal Care & Health"
YC3AR,Country Market,413 Martin Locks,Haugen,WI,54841,941-562-6740x37891,"Baby Care, Beverages, Breakfast & Cereal, Condiments & Spice & Bake, Deli, Paper & Cleaning & Home, Canned Goods & Soups, Cookies & Snacks & Candy, Frozen Foods, Fruits & Vegetables, Meat & Seafood, Pet Care"
YEG9C,Popeye Shell Superstop,193 Brenda Avenue Apt. 970,Tampa,FL,33681,+1-383-706-2715x8248,"Beverages, Bread & Bakery, Frozen Foods, Baby Care, Cookies & Snacks & Candy, Deli, Grains & Pasta & Sides, Meat & Seafood, Personal Care & Health"
YLPSD,Hillcrest,8866 Lawson Forge Suite 187,Russell,NY,13684,(845)385-5874,"Breakfast & Cereal, Canned Goods & Soups, Cookies & Snacks & Candy, Dairy & Eggs & Cheese, Fruits & Vegetables, Grains & Pasta & Sides, Meat & Seafood, Paper & Cleaning & Home, Baby Care, Condiments & Spice & Bake, Deli, Frozen Foods, Pet Care"
YMX4G,Casey's Cove Convenience Store,628 Karen Ferry,Rio Rancho,NM,87124,433-702-6545x65900,"Condiments & Spice & Bake, Cookies & Snacks & Candy, Frozen Foods, Fruits & Vegetables, Meat & Seafood, Pet Care, Baby Care, Deli"
YP8DM,Lil' Champ,973 Joseph Ridge Suite 870,Edinburgh,IN,46124,590-210-6142,"Beverages, Bread & Bakery, Condiments & Spice & Bake, Dairy & Eggs & Cheese, Deli, Paper & Cleaning & Home, Pet Care, Baby Care, Breakfast & Cereal, Canned Goods & Soups, Cookies & Snacks & Candy, Frozen Foods, Fruits & Vegetables, Grains & Pasta & Sides, Meat & Seafood, Personal Care & Health"
YPSG5,Pit Row,38145 Andrew Land Apt. 532,Finley,CA,95435,337-458-8042,"Bread & Bakery, Meat & Seafood, Deli"
YS74A,Express Mart Stores,75496 Mark Keys,Fort Shafter,HI,96858,001-583-783-8045x504,"Cookies & Snacks & Candy, Dairy & Eggs & Cheese, Deli, Fruits & Vegetables, Grains & Pasta & Sides, Personal Care & Health, Baby Care, Bread & Bakery, Breakfast & Cereal, Condiments & Spice & Bake, Frozen Foods, Meat & Seafood, Pet Care"
YSYH8,Sheetz,396 Andrea Mall Suite 450,La Verne,CA,91750,001-698-015-4688,"Baby Care, Breakfast & Cereal, Condiments & Spice & Bake, Dairy & Eggs & Cheese, Deli, Frozen Foods, Personal Care & Health, Beverages, Bread & Bakery, Canned Goods & Soups, Meat & Seafood, Pet Care"
Z4BL7,Cracker Barrel Stores Inc,2855 Giles Unions,Cape Girardeau,MO,63701,9108899804,"Breakfast & Cereal, Condiments & Spice & Bake, Deli, Frozen Foods, Grains & Pasta & Sides, Personal Care & Health, Pet Care, Bread & Bakery, Meat & Seafood"
ZDSRP,Border Station,5549 Kenneth Shoal Apt. 008,Hills,MN,56138,418.190.7972x7702,"Baby Care, Beverages, Breakfast & Cereal, Canned Goods & Soups, Cookies & Snacks & Candy, Deli, Frozen Foods, Fruits & Vegetables, Grains & Pasta & Sides, Meat & Seafood, Pet Care, Bread & Bakery, Condiments & Spice & Bake, Dairy & Eggs & Cheese, Paper & Cleaning & Home"
ZGBW2,Rutters Farm Store,006 James Wall Apt. 917,Pocahontas,AR,72455,001-155-269-1089x205,"Canned Goods & Soups, Deli, Paper & Cleaning & Home, Condiments & Spice & Bake, Cookies & Snacks & Candy"
ZLYE6,Service Champ,4363 Justin Wells Apt. 450,Madera,CA,93638,001-878-159-5867x980,"Baby Care, Dairy & Eggs & Cheese, Grains & Pasta & Sides, Paper & Cleaning & Home"
ZNOFW,Plaid Pantry,5272 Torres Track,Hazard,NE,68844,741.031.0350x8663,"Baby Care, Bread & Bakery, Condiments & Spice & Bake, Dairy & Eggs & Cheese, Frozen Foods, Fruits & Vegetables, Paper & Cleaning & Home, Breakfast & Cereal, Canned Goods & Soups, Personal Care & Health"
ZQ79W,6-Twelve Convenient-Mart Inc,9364 Sarah Route,Nashua,MT,59248,+1-013-828-1015x7793,"Bread & Bakery, Canned Goods & Soups, Condiments & Spice & Bake, Fruits & Vegetables, Meat & Seafood, Beverages, Frozen Foods, Grains & Pasta & Sides, Personal Care & Health"
ZRSN5,Maay Convenient Inc,07273 Hampton Squares,Canton,OH,44711,709.784.0647x5821,"Breakfast & Cereal, Deli, Personal Care & Health"
ZS3HF,Pump-N-Pantry Of NY,0386 White Dam,Elysburg,PA,17824,461-322-9987x280,"Condiments & Spice & Bake, Paper & Cleaning & Home, Baby Care, Bread & Bakery, Breakfast & Cereal, Canned Goods & Soups, Frozen Foods, Fruits & Vegetables, Meat & Seafood, Pet Care"
ZU9IP,Elnemr Enterprises Inc,562 Evan Courts Suite 377,Manson,WA,98831,922.652.0267x584,"Baby Care, Bread & Bakery, Canned Goods & Soups, Dairy & Eggs & Cheese, Frozen Foods, Grains & Pasta & Sides, Paper & Cleaning & Home, Personal Care & Health, Pet Care, Beverages, Breakfast & Cereal, Condiments & Spice & Bake, Cookies & Snacks & Candy, Fruits & Vegetables, Meat & Seafood"
ZV68L,Mapco,89710 Cory Locks,Almont,MI,48003,+1-969-499-6826x403,"Baby Care, Condiments & Spice & Bake, Dairy & Eggs & Cheese, Grains & Pasta & Sides, Meat & Seafood, Paper & Cleaning & Home, Breakfast & Cereal, Cookies & Snacks & Candy, Fruits & Vegetables, Personal Care & Health, Pet Care"
